Type,Name,Ident,Latitude,Longitude,Elevation,Magnetic Declination,Tags,Description,Region,Visible From,Last Edit,Import Filename
,"Three Castles, Defensive Wall and Ramparts of the Market-Town of Bellinzona",,,,,,,,,,,
,Swiss Alps Jungfrau-Aletsch,,,,,,,,,,,
,Monte San Giorgio *,,,,,,,,,,,
,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe *,,,,,,,,,,,
,"Lavaux, Vineyard Terraces",,,,,,,,,,,
,Rhaetian Railway in the Albula / Bernina Landscapes *,,,,,,,,,,,
,Swiss Tectonic Arena Sardona,,,,,,,,,,,
,"La Chaux-de-Fonds / Le Locle, Watchmaking Town Planning",,,,,,,,,,,
,Prehistoric Pile Dwellings around the Alps *,,,,,,,,,,,
,"The Architectural Work of Le Corbusier, an Outstanding Contribution to the Modern Movement *",,,,,,,,,,,
,,,,,,,,,,,,
,Syrian Arab Republic,,,,,,,,,,,
,,,,,,,,,,,,
,Ancient City of Damascus,,,,,,,,,,,
,Ancient City of Bosra,,,,,,,,,,,
,Site of Palmyra,,,,,,,,,,,
,Ancient City of Aleppo,,,,,,,,,,,
,Crac des Chevaliers and Qal’at Salah El-Din,,,,,,,,,,,
,Ancient Villages of Northern Syria,,,,,,,,,,,
,,,,,,,,,,,,
,Tajikistan,,,,,,,,,,,
,,,,,,,,,,,,
,Proto-urban Site of Sarazm,,,,,,,,,,,
,Tajik National Park (Mountains of the Pamirs),,,,,,,,,,,
,Silk Roads: Zarafshan-Karakum Corridor *,,,,,,,,,,,
,Tugay forests of the Tigrovaya Balka Nature Reserve,,,,,,,,,,,
,,,,,,,,,,,,
,Thailand,,,,,,,,,,,
,,,,,,,,,,,,
,Historic City of Ayutthaya,,,,,,,,,,,
,Historic Town of Sukhothai and Associated Historic Towns,,,,,,,,,,,
,Thungyai-Huai Kha Khaeng Wildlife Sanctuaries,,,,,,,,,,,
,Ban Chiang Archaeological Site,,,,,,,,,,,
,Dong Phayayen-Khao Yai Forest Complex,,,,,,,,,,,
,Kaeng Krachan Forest Complex,,,,,,,,,,,
,The Ancient Town of Si Thep and its Associated Dvaravati Monuments,,,,,,,,,,,
,"Phu Phrabat, a testimony to the S?ma stone tradition of the Dvaravati period",,,,,,,,,,,
,,,,,,,,,,,,
,Togo,,,,,,,,,,,
,,,,,,,,,,,,
,"Koutammakou, the Land of the Batammariba *",,,,,,,,,,,
,,,,,,,,,,,,
,Tunisia,,,,,,,,,,,
,,,,,,,,,,,,
,Amphitheatre of El Jem,,,,,,,,,,,
,Archaeological Site of Carthage,,,,,,,,,,,
,Medina of Tunis,,,,,,,,,,,
,Ichkeul National Park,,,,,,,,,,,
,Punic Town of Kerkuane and its Necropolis,,,,,,,,,,,
,Kairouan,,,,,,,,,,,
,Medina of Sousse,,,,,,,,,,,
,Dougga / Thugga,,,,,,,,,,,
,Djerba: Testimony to a settlement pattern in an island territory,,,,,,,,,,,
,,,,,,,,,,,,
,Türkiye,,,,,,,,,,,
,,,,,,,,,,,,
,Göreme National Park and the Rock Sites of Cappadocia,,,,,,,,,,,
,Great Mosque and Hospital of Divri?i,,,,,,,,,,,
,Historic Areas of Istanbul,,,,,,,,,,,
,Hattusha: the Hittite Capital,,,,,,,,,,,
,Nemrut Da?,,,,,,,,,,,
,Hierapolis-Pamukkale,,,,,,,,,,,
,Xanthos-Letoon,,,,,,,,,,,
,City of Safranbolu,,,,,,,,,,,
,Archaeological Site of Troy,,,,,,,,,,,
,Selimiye Mosque and its Social Complex,,,,,,,,,,,
,Neolithic Site of Çatalhöyük,,,,,,,,,,,
,Bursa and Cumal?k?z?k: the Birth of the Ottoman Empire,,,,,,,,,,,
,Pergamon and its Multi-Layered Cultural Landscape,,,,,,,,,,,
,Diyarbak?r Fortress and Hevsel Gardens Cultural Landscape,,,,,,,,,,,
,Ephesus,,,,,,,,,,,
,Archaeological Site of Ani,,,,,,,,,,,
,Aphrodisias,,,,,,,,,,,
,Göbekli Tepe,,,,,,,,,,,
,Arslantepe Mound,,,,,,,,,,,
,Gordion,,,,,,,,,,,
,Wooden Hypostyle Mosques of Medieval Anatolia,,,,,,,,,,,
,,,,,,,,,,,,
,Turkmenistan,,,,,,,,,,,
,,,,,,,,,,,,
,State Historical and Cultural Park “Ancient Merv”,,,,,,,,,,,
,Kunya-Urgench,,,,,,,,,,,
,Parthian Fortresses of Nisa,,,,,,,,,,,
,Cold Winter Deserts of Turan *,,,,,,,,,,,
,Silk Roads: Zarafshan-Karakum Corridor *,,,,,,,,,,,
,,,,,,,,,,,,
,Uganda,,,,,,,,,,,
,,,,,,,,,,,,
,Bwindi Impenetrable National Park,,,,,,,,,,,
,Rwenzori Mountains National Park,,,,,,,,,,,
,Tombs of Buganda Kings at Kasubi,,,,,,,,,,,
,,,,,,,,,,,,
,Ukraine,,,,,,,,,,,
,,,,,,,,,,,,
,"Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings, Kyiv-Pechersk Lavra",,,,,,,,,,,
,L'viv – the Ensemble of the Historic Centre,,,,,,,,,,,
,Struve Geodetic Arc *,,,,,,,,,,,
,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe *,,,,,,,,,,,
,Residence of Bukovinian and Dalmatian Metropolitans,,,,,,,,,,,
,Ancient City of Tauric Chersonese and its Chora,,,,,,,,,,,
,Wooden Tserkvas of the Carpathian Region in Poland and Ukraine *,,,,,,,,,,,
,The Historic Centre of Odesa,,,,,,,,,,,
,,,,,,,,,,,,
,United Arab Emirates,,,,,,,,,,,
,,,,,,,,,,,,
,"Cultural Sites of Al Ain (Hafit, Hili, Bidaa Bint Saud and Oases Areas)",,,,,,,,,,,
,,,,,,,,,,,,
,United Kingdom of Great Britain and Northern Ireland,,,,,,,,,,,
,,,,,,,,,,,,
,Castles and Town Walls of King Edward in Gwynedd,,,,,,,,,,,
,Durham Castle and Cathedral,,,,,,,,,,,
,Giant's Causeway and Causeway Coast,,,,,,,,,,,
,Ironbridge Gorge,,,,,,,,,,,
,St Kilda,,,,,,,,,,,
,"Stonehenge, Avebury and Associated Sites",,,,,,,,,,,
,Studley Royal Park including the Ruins of Fountains Abbey,,,,,,,,,,,
,Blenheim Palace,,,,,,,,,,,
,City of Bath,,,,,,,,,,,
,Frontiers of the Roman Empire * 31,,,,,,,,,,,
,Palace of Westminster and Westminster Abbey including Saint Margaret’s Church,,,,,,,,,,,
,"Canterbury Cathedral, St Augustine's Abbey, and St Martin's Church",,,,,,,,,,,
,Henderson Island,,,,,,,,,,,
,Tower of London,,,,,,,,,,,
,Gough and Inaccessible Islands 32,,,,,,,,,,,
,Old and New Towns of Edinburgh,,,,,,,,,,,
,Maritime Greenwich,,,,,,,,,,,
,Heart of Neolithic Orkney,,,,,,,,,,,
,Blaenavon Industrial Landscape,,,,,,,,,,,
,"Historic Town of St George and Related Fortifications, Bermuda",,,,,,,,,,,
,Derwent Valley Mills,,,,,,,,,,,
,Dorset and East Devon Coast,,,,,,,,,,,
,New Lanark,,,,,,,,,,,
,Saltaire,,,,,,,,,,,
,"Royal Botanic Gardens, Kew",,,,,,,,,,,
,Liverpool – Maritime Mercantile City Delisted 2021,,,,,,,,,,,
,Cornwall and West Devon Mining Landscape,,,,,,,,,,,
,Pontcysyllte Aqueduct and Canal,,,,,,,,,,,
,Moravian Church Settlements *,,,,,,,,,,,
,The Forth Bridge,,,,,,,,,,,
,Gorham's Cave Complex,,,,,,,,,,,
,The English Lake District,,,,,,,,,,,
,Jodrell Bank Observatory,,,,,,,,,,,
,The Great Spa Towns of Europe *,,,,,,,,,,,
,The Slate Landscape of Northwest Wales,,,,,,,,,,,
,The Flow Country,,,,,,,,,,,
,,,,,,,,,,,,
,United Republic of Tanzania,,,,,,,,,,,
,,,,,,,,,,,,
,Ngorongoro Conservation Area 33,,,,,,,,,,,
,Ruins of Kilwa Kisiwani and Ruins of Songo Mnara,,,,,,,,,,,
,Serengeti National Park,,,,,,,,,,,
,Selous Game Reserve,,,,,,,,,,,
,Kilimanjaro National Park,,,,,,,,,,,
,Stone Town of Zanzibar,,,,,,,,,,,
,Kondoa Rock-Art Sites,,,,,,,,,,,
,,,,,,,,,,,,
,United States of America,,,,,,,,,,,
,,,,,,,,,,,,
,Mesa Verde National Park,,,,,,,,,,,
,Yellowstone National Park,,,,,,,,,,,
,Everglades National Park,,,,,,,,,,,
,Grand Canyon National Park,,,,,,,,,,,
,Independence Hall,,,,,,,,,,,
,Kluane / Wrangell-St. Elias / Glacier Bay / Tatshenshini-Alsek # * 34,,,,,,,,,,,
,Redwood National and State Parks,,,,,,,,,,,
,Mammoth Cave National Park,,,,,,,,,,,
,Olympic National Park,,,,,,,,,,,
,Cahokia Mounds State Historic Site,,,,,,,,,,,
,Great Smoky Mountains National Park,,,,,,,,,,,
,La Fortaleza and San Juan National Historic Site in Puerto Rico,,,,,,,,,,,
,Statue of Liberty,,,,,,,,,,,
,Yosemite National Park #,,,,,,,,,,,
,Chaco Culture,,,,,,,,,,,
,Hawaii Volcanoes National Park #,,,,,,,,,,,
,Monticello and the University of Virginia in Charlottesville,,,,,,,,,,,
,Taos Pueblo,,,,,,,,,,,
,Carlsbad Caverns National Park,,,,,,,,,,,
,Waterton Glacier International Peace Park *,,,,,,,,,,,
,Papah?naumoku?kea,,,,,,,,,,,
,Monumental Earthworks of Poverty Point,,,,,,,,,,,
,Moravian Church Settlements *,,,,,,,,,,,
,San Antonio Missions,,,,,,,,,,,
,The 20th-Century Architecture of Frank Lloyd Wright,,,,,,,,,,,
,Hopewell Ceremonial Earthworks,,,,,,,,,,,
,,,,,,,,,,,,
,Uruguay,,,,,,,,,,,
,,,,,,,,,,,,
,Historic Quarter of the City of Colonia del Sacramento,,,,,,,,,,,
,Fray Bentos Industrial Landscape,,,,,,,,,,,
,The work of engineer Eladio Dieste: Church of Atlántida,,,,,,,,,,,
,,,,,,,,,,,,
,Uzbekistan,,,,,,,,,,,
,,,,,,,,,,,,
,Itchan Kala,,,,,,,,,,,
,Historic Centre of Bukhara,,,,,,,,,,,
,Historic Centre of Shakhrisyabz,,,,,,,,,,,
,Samarkand – Crossroad of Cultures,,,,,,,,,,,
,Western Tien-Shan *,,,,,,,,,,,
,Cold Winter Deserts of Turan *,,,,,,,,,,,
,Silk Roads: Zarafshan-Karakum Corridor *,,,,,,,,,,,
,,,,,,,,,,,,
,Vanuatu,,,,,,,,,,,
,,,,,,,,,,,,
,Chief Roi Mata’s Domain,,,,,,,,,,,
,,,,,,,,,,,,
,Venezuela (Bolivarian Republic of),,,,,,,,,,,
,,,,,,,,,,,,
,Coro and its Port,,,,,,,,,,,
,Canaima National Park,,,,,,,,,,,
,Ciudad Universitaria de Caracas,,,,,,,,,,,
,,,,,,,,,,,,
,Viet Nam,,,,,,,,,,,
,,,,,,,,,,,,
,Complex of Hué Monuments,,,,,,,,,,,
,Ha Long Bay - Cat Ba Archipelago,,,,,,,,,,,
,Hoi An Ancient Town,,,,,,,,,,,
,My Son Sanctuary,,,,,,,,,,,
,Phong Nha-Ke Bang National Park,,,,,,,,,,,
,Central Sector of the Imperial Citadel of Thang Long - Hanoi,,,,,,,,,,,
,Citadel of the Ho Dynasty,,,,,,,,,,,
,Trang An Landscape Complex,,,,,,,,,,,
,,,,,,,,,,,,
,Yemen,,,,,,,,,,,
,,,,,,,,,,,,
,Old Walled City of Shibam,,,,,,,,,,,
,Old City of Sana'a,,,,,,,,,,,
,Historic Town of Zabid,,,,,,,,,,,
,Socotra Archipelago,,,,,,,,,,,
,"Landmarks of the Ancient Kingdom of Saba, Marib",,,,,,,,,,,
,,,,,,,,,,,,
,Zambia,,,,,,,,,,,
,,,,,,,,,,,,
,Mosi-oa-Tunya / Victoria Falls # *,,,,,,,,,,,
,,,,,,,,,,,,
,Zimbabwe,,,,,,,,,,,
,,,,,,,,,,,,
,"Mana Pools National Park, Sapi and Chewore Safari Areas",,,,,,,,,,,
,Great Zimbabwe National Monument,,,,,,,,,,,
,Khami Ruins National Monument,,,,,,,,,,,
,Mosi-oa-Tunya / Victoria Falls # *,,,,,,,,,,,
,Matobo Hills,,,,,,,,,,,
